chave,valor
m10_fraco_F_03,1.76509918656
m10_fraco_viesrel_03,0.517756563141
m10_fraco_F_04, 2.6117148823
m10_fraco_viesrel_04,0.255821791617
m10_fraco_F_05,4.41376743725
m10_fraco_viesrel_05,0.115419196837
m10_fraco_F_06,9.14665242244
m10_fraco_viesrel_06,0.0541884892314
m10_fraco_F_07, 19.146315651
m10_fraco_viesrel_07,0.025961092194
m10_fraco_vies_ols_pi0,0.799840047597
m10_fraco_vies_2sls_pi0,0.817349634771
m10_cr_n,         4165
m10_cr_ols_ed,0.063646831582
m10_cr_ols_occ,-0.11578370354
m10_cr_ols_s,0.378647819547
m10_cr_2sls_ed,0.650294682531
m10_cr_2sls_ep_ed,0.0869799136263
m10_cr_2sls_occ,1.71424355425
m10_cr_2sls_s,1.29192553006
m10_cr_2sls_s_n,1.29052893728
m10_cr_fraco_F,25.1779753832
m10_cr_wu_F,615.195967036
m10_cr_sargan,1.84133584403
m10_cr_sargan_p,0.174794458844
m10_cr_fs_ms,0.276981504859
m10_cr_fs_fem,-0.466529103011
m10_cr_cf_ed,0.650294682531
m10_cr_cf_ep_ed,0.0237950494029
m10_cr_cf_rho,-0.593757648855
m10_cr_cf_t,-24.8031442974
m10_cr_cf_s,0.353431390431
m10_cr_cf_dif,4.54836168728e-12
m10_mz_n,          428
m10_mz_ols_educ,0.107489640149
m10_mz_ols_ep_educ,0.0141464783251
m10_mz_2sls_educ,0.0613966286602
m10_mz_2sls_ep_educ,0.0314366956447
m10_mz_fraco_F,55.4003004278
m10_mz_wu_F,2.79259195891
m10_mz_wu_p,0.0954405509031
m10_mz_sargan,0.378071341964
m10_mz_sargan_p,0.538637233071
